id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
520,What story introduced the Cybermen?,The Cybermen are a fictional group of cybernetic beings who have been,0,men,5676,1,3,0.037357834877843304,1.0440529584884644,-0.19107567314984975,425.10003662109375,74.42121987254474,0.015567975118756294,6.8359375,1.3738444
521,Who played the tenth Doctor?,The tenth Doctor was played by John Patrick in the 2005,0, Doctor,18635,0,7,0.12265032645324347,0.825022280216217,0.030814685978541423,302.3287658691406,2.196994490522841,0.05184002220630646,6.84765625,2.2808273
522,"How many Rings of Power were there, in total?",1000,0, total,2790,0,6,0.018362994945240102,0.8790782690048218,-0.41862763851899043,527.84375,143.79803592287416,0.012846305035054684,0.9306640625,0.8583521
523,Which common colour can also be known as heliotrope?,heliotrope,0,pe,375,1,2,0.0024681444818871103,0.9935935735702515,0.086307373464376,490.0960693359375,118.40750053632684,0.002307330258190632,0.002803802490234375,4.655241
524,Which golf shot is the opposite of a slice?,"A slice is a golf shot that is a short, forward swing, and",0, slice,15983,0,6,0.10519560867733782,0.8954135179519653,0.34119219972894665,401.3765563964844,26.49948221376771,0.08192171156406403,5.078125,2.5819948
525,Which actress left Eastenders for Hollywood only to flop as The Bionic Woman?,A. A. S. D. B. B. C. D,0, Woman,24511,0,6,0.1613245050547599,0.9218077659606934,-0.10793481897403234,475.62811279296875,71.85225180713928,0.053182076662778854,1.0947265625,1.5843315
526,"In Only Fools And Horses, Rodney Trotter shares his middle name with which London football club?",The answer is: London,0, club,6335,0,5,0.04169518744734625,0.8844920992851257,-0.22296864904763414,462.0859375,105.65422339702069,0.080703966319561,0.0811767578125,2.881244
527,"How were Dr Stantz, Dr Spengler and Dr Venkman better known in the 1980's?","The three were known as the ""Three Doctors"" in the 19",0,'s,594,1,2,0.003909540859309182,0.9072051048278809,-0.7490315487002692,535.6099243164062,120.134195920453,0.027306636795401573,4.22265625,3.2939363
528,General Charles de Gaulle was French President 1959 to 1969. Who succeeded him?,General Charles de Gaulle was French President 1959 to,0, him,1435,0,4,0.009444766217354676,1.0190966129302979,-0.25354624439819373,523.0171508789062,80.49518473790842,0.034114591777324677,0.07537841796875,3.1533184
529,"When Mr Benn was looking for an adventure, what type of shop did he visit?",The answer is a shop that sells books.,0, visit,3947,0,6,0.02597804338668913,0.9268406629562378,-0.10579049140065067,478.3131408691406,118.0606387457408,0.04228424280881882,2.21484375,3.227537
530,"What is the name of the enzyme usually added to milk to coagulate it, to make ""curds and whey""?","The enzyme usually added to milk to coagulate it, to make """,0,y,88,1,1,0.0005791912384161752,1.0711365938186646,1.0202628508646345,532.1968994140625,119.30121509018065,-0.013496797531843185,0.0009546279907226562,2.2449586
531,Which cheese shares its name with a Guiness Premiership rugby team that play at Welford Road?,A,0, Road,9536,0,5,0.06276326874473462,0.8531121611595154,-0.08259942276755172,514.6201171875,40.18507066711825,0.10269628465175629,2.96484375,3.4931648
532,Where in London were the first escalators installed in 1898?,The first escalator in London was installed in 1898 at,0,8,23,1,1,0.00015137952822240943,0.8185009360313416,-0.7890327279855702,519.340087890625,95.77181378595014,0.04883141070604324,2.318359375,2.375239
533,"In what year was the first episode of Doctor Who broadcast? 1959, 1963 or 1967?",1963,1,7,22,1,1,0.0001447978096040438,0.8055615425109863,-0.7738980813691656,425.3298034667969,77.23216681048484,0.05969933420419693,1.6064453125,0.9986545
534,What is the name of the company that owned the spaceship Red Dwarf?,The company that owned the spaceship Red Dwarf is known as the Red Dwarf Company,1, Dwarf,79730,0,6,0.5247604254422915,0.953186571598053,-0.04982012701743832,460.3406982421875,84.80746285360601,0.05363417789340019,4.3046875,3.5813305
535,"Which character has been played by Jack Lord, Cec Linder, Rik Van Nutter, Norman Burton, David Hedison, John Terry, David Hedison and Jeffrey Wright?","The answer is: The character of the movie ""The Dark Knight"" has",0, Wright,26741,0,7,0.17600173757371526,0.9186462759971619,0.34994934622775764,496.6775207519531,99.78378472546686,0.04870232939720154,3.076171875,3.0185695
536,Name the magician who first introduced us to Basil Brush.,Basil Brush,0, Brush,32988,0,6,0.21711773378264532,0.9078624248504639,-0.14769286616219723,441.8682556152344,83.61371713094444,0.06425384432077408,7.33984375,2.6330087
537,Who was the only Prime Minister of Britain to be assassinated?,The only Prime Minister of Britain to be assassinated was Winston Churchill.,0,inated,15479,1,6,0.10187842249368155,1.0823562145233154,0.08412312045439041,470.0934143066406,76.63130865954929,0.010128200985491276,0.00023424625396728516,3.15769
538,What is the name of the chain of islands in the southwestern Philippines?,The chain of islands in the southwestern Philippines is called the Luzon Islands.,0, Philippines,25296,0,12,0.16649115417017693,0.9156097173690796,0.08135442523020009,435.38140869140625,62.23416632919225,0.0747615322470665,7.16796875,1.5588508
539,What was the name of the ferry that capsized after leaving Zeebrugge in 1987,The ferry that capsized after leaving Zeebrugge in 1,0,7,22,1,1,0.0001447978096040438,0.8055615425109863,-0.7738980813691656,458.57659912109375,79.82133382750415,0.024187058210372925,2.146484375,1.4794902
540,The Flying Pickets were a British vocal group who had Christmas no1 hit in 1983. What was the title of the song.,"The song was ""The Christmas Tree"" by the Flying Pickets.",0, song,5492,0,5,0.03614679865206403,0.8481494784355164,-0.2265060795595737,477.0634765625,70.97962606282702,0.08702532947063446,2.1171875,0.9137589
541,"In Risk, what colour is Europe?","Europe is a continent, and in Risk, the color is represented by the",0, Europe,4505,0,7,0.02965064237573715,0.8662627339363098,-0.17160764799822825,427.2523498535156,97.15718962491236,0.061857305467128754,12.2421875,2.882484
542,Which British band named themselves after a South African football team?,A: The band is The Clash,0, team,2083,0,5,0.013709719882055603,0.9486525654792786,-0.3551075505166228,460.41217041015625,63.53917891455811,0.05049964785575867,2.693359375,2.6185014
543,How many female P.Ms have there been?,100,1, been,1012,0,5,0.006660699241786015,0.8113823533058167,-0.41017780270789306,520.1957397460938,116.2089135980354,0.04772932827472687,0.041717529296875,0.4096773
544,"Newspapers come is various sizes, broadsheet being the largest, and tabloid being smaller, but what name is given to the smallest size.",A. A. A. A. A. A. A. A,0, size,1379,0,5,0.009076189974726201,0.9144174456596375,-0.39761019564382494,588.70654296875,129.65223305396304,0.03049689158797264,1.890625,3.1971612
545,Which wedding anniversary is celebrated with paper,"The paper is used to create a wedding anniversary card. So, the answer",0, paper,5567,0,6,0.03664042754844145,0.9576356410980225,-0.1749491380414816,454.874267578125,22.697033459835403,0.049240581691265106,9.3046875,2.662865
546,"Which American female rap artist, film & television actress release a song called Paper in 1998",The answer is: Paper,0,8,23,1,1,0.00015137952822240943,0.8185009360313416,-0.7890327279855702,534.8446044921875,92.58777082423993,0.03741876408457756,1.912109375,2.8018088
547,Who won the 2010 Giro D'Italia?,The winner of the 2010 Giro D'Italia was,0,alia,18848,1,4,0.12405223251895535,1.1316149234771729,-0.018815472284726464,429.05059814453125,4.517446153666178,-0.004627554211765528,0.07159423828125,1.9947796
548,"In the Commonwealth games in Delhi, which British athlete won the mens 200m gold medal?",The answer is: 1992 Olympic Games,0, medal,36612,0,6,0.24096988205560235,0.9295454621315002,0.19428273997800138,455.9474792480469,52.79952708068663,0.10515160858631134,0.7548828125,1.6434726
549,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?",A. Taylor Swift,0, Fear,41967,0,5,0.2762149852569503,0.8412055969238281,0.2107790412633399,390.63519287109375,31.03518658703993,0.02840534970164299,8.5625,1.8016454
550,Which American singer was born Eleanora Fagan?,A. Eleanora Fagan,1,agan,18345,1,4,0.12074162805391744,1.109094262123108,-0.09960450313516933,562.4578247070312,101.40704947889914,-0.01563163287937641,5.390625,0.77742684
551,Which famous woman in history had a cottage in Shottery in Warwickshire?,A. Mary,0,shire,14909,1,5,0.09812684288121314,1.2016171216964722,0.23789772235520035,458.8745422363281,68.11645491719322,0.09063678979873657,0.0002522468566894531,1.9756389
552,Who sang the theme song for the TV show 'Rawhide'?,The theme song for the TV show 'Rawhide' was sung by the,0,hide,8559,1,4,0.056332929654591406,0.9019449949264526,-0.21976723998651737,540.962646484375,115.7000939598395,0.036662399768829346,3.94140625,1.2829603
553,Which sea lies between Italy and the former Yugoslavia?,A,0, Yugoslavia,96777,0,11,0.6369589827295703,1.036861777305603,0.409265072593596,381.1575927734375,28.075558100891264,0.07644425332546234,1.1357421875,2.6022
554,In which country is the region Dalmatia?,Dalmatia is a region in the country of Croatia. It is,1,ia,685,1,2,0.004508477253580455,1.0303889513015747,0.0748951266726916,509.8764953613281,88.2428144009547,0.0005435850471258163,1.080078125,1.087439
555,Who was known as the Great Lover of the Silent Screen?,The Great Lover of the Silent Screen is a fictional character from the animated series,0, Screen,13948,0,7,0.09180181128896378,0.9438793659210205,-0.040258437667188396,471.82366943359375,107.38106370072066,0.0864909216761589,8.546875,1.4672407
556,"Which actor plays Cate Blanchett's father in the 2004 film ""The Missing"", a story set in 19th century New Mexico where the father works with estranged daughter Blanchett to get her kidnapped child back?",The actor who plays Cate Blanchett's father in the 20,0, back,1182,0,5,0.007779591406908172,0.9685403108596802,-0.2675161413156366,459.60955810546875,82.15752099678012,0.038354624062776566,5.8359375,1.5663447
557,How is Frances Gumm the actress better known?,She is known for her role as the lead in the 200,0, known,3881,0,6,0.025543649957877,0.8896742463111877,-0.0866653246811806,539.9890747070312,111.0364023117993,0.073768250644207,2.3203125,3.8584666
558,"Who won the Best Actress Oscar for the 1988 film, The Accused?","The Best Actress Oscar for the 1988 film, The Acc",0,used,2591,1,4,0.01705323294018534,0.9544076919555664,-0.26391197635795915,481.6109619140625,102.46215419427016,-0.029364440590143204,2.939453125,0.5377326
559,"Which  constellation contains many bright shining stars, such as Regulus?",A,0,ulus,19425,1,4,0.1278498841617523,1.1279501914978027,-0.03075431771134518,463.32208251953125,102.85088418565822,0.018534457311034203,0.2161865234375,3.312216
560,"Which London river, now flowing underground, rises in Hampstead, flows through St. Pancras, down Farringdon Street and enters the Thames by Blackfriars Bridge?",A,0, Bridge,19874,0,7,0.13080507582139847,0.8560502529144287,-0.13341205719808835,464.69683837890625,72.34989694901707,0.10568714886903763,1.0888671875,2.163836
561,-Day in 1944 was the greatest sea-bourn invasion in history. What was the code name for the operation?,The code name for the operation was Operation Overlord.,1, operation,5666,0,10,0.03729201769165964,0.9345173239707947,-0.07580713729380939,508.48468017578125,76.42808676702232,0.0647183284163475,1.962890625,3.4274683
562,On which island are the Cuillin Hills?,The Cuillin Hills are located on the island of Cuillin. The island,0, Hills,24919,0,6,0.16400984625105308,0.9973739981651306,-0.20714889766139954,499.9230651855469,61.80173248645109,0.03898746892809868,6.30859375,0.66502607
563,"Which dancer has only one notable film cameo, appearing with Sean Connery in the 1979 movie The First Great Train Robbery, breaking into a guarded station office.",The answer is Sean Connery.,0, office,5163,0,7,0.03398141322662174,0.8891286849975586,0.0032566517202505807,466.6114501953125,90.70447789040043,0.06616482138633728,8.5234375,1.625012
564,What was the first name of the character played by John Travolta in Saturday Night Fever.,The first name of the character played by John Travolta in Saturday Night Fever,0, Fever,83901,0,6,0.5522127737994945,0.9521020650863647,0.007924105621356592,438.66192626953125,50.54409420642698,0.018129583448171616,8.0390625,4.2788
565,In which 1969 movie did Michael Caine appear with his brother Stanley.,The answer is The Godfather.,0, Stanley,30452,0,8,0.2004264953664701,0.9147661328315735,0.04529478102069273,418.6407470703125,53.125201929762056,0.09363613277673721,8.46875,1.6032305
566,"In 1969, a man was stabbed to death by a member of the Hell's Angels at a Rolling Stones concert. Where was the concert held?","The concert was held at the Royal Albert Hall in London, England.",0, held,5644,0,5,0.037147219882055604,0.9631066918373108,-0.20576009877238688,485.3736572265625,114.61769084374998,0.04217706620693207,0.2449951171875,1.014623
567,"How long does it take, approximately, for light to travel from the Sun to the Earth?",The time it takes for light to travel from the Sun to the Earth is,0, Earth,9237,0,6,0.060795334877843304,0.8744907975196838,-0.2329366135254265,440.7763977050781,65.63910563472544,0.058678921312093735,0.7080078125,2.6470544
568,"A Long Island Iced Tea is a cocktail based on vodka, gin, tequila, and which other spirit?",The answer is tequila.,0, spirit,8913,0,7,0.05866285804549284,0.9418953061103821,-0.038023247656768344,424.642578125,42.79404220073442,0.08026731014251709,2.705078125,3.2921019
569,Anellini pasta is what type of shape?,The Anellini pasta is a type of pasta shape that is typically described,0, shape,6083,0,6,0.04003659435551811,0.9383596777915955,-0.2122869709964963,520.60986328125,128.45954693040284,0.07639405876398087,7.0390625,4.1769547
570,A Cuba Libre is based on which spirit,The answer is: Cuba Libre is based on the spirit of Cuban rum.,1, spirit,8913,0,7,0.05866285804549284,0.9418953061103821,-0.038023247656768344,423.3509216308594,57.315840992312296,0.07417074590921402,9.5,2.7339613
571,Which company were responsible for the production of the Spitfire?,The company responsible for the production of the Spitfire is the British Aircraft Corporation,0,fire,10796,1,4,0.07105623420387532,1.003917932510376,-0.06583577217121928,458.8360595703125,12.759709538741031,-0.028528187423944473,0.018585205078125,0.95144266
572,"The lyric Always sunny in a rich man's world', is from which song?","The song is ""Always Sunny 2"" by the band The Clash.",0, song,5492,0,5,0.03614679865206403,0.8481494784355164,-0.2265060795595737,490.2413635253906,78.41340983566708,0.10052905976772308,1.283203125,1.9187758
573,Who won the men's singles title at Wimbledon in 1987?,The men's singles title at Wimbledon in 1987 was won,0,7,22,1,1,0.0001447978096040438,0.8055615425109863,-0.7738980813691656,464.951171875,37.30350848137858,0.015414780005812645,2.2421875,2.2432961
574,Who made Victor Krum's wand?,"The wand was made by the wizard of the village of Krum, who",0, wand,28710,0,5,0.18896114153327717,0.971554160118103,0.1059043951664056,521.1342163085938,86.18405260937168,0.06799587607383728,11.8125,3.088933
575,What kind of creature is Firenze?,"Firenze is a city in Italy, known for its rich history, culture",0,nze,84449,1,3,0.5558195556023589,1.1694917678833008,-0.1785528926216049,560.3330078125,125.19563859058087,0.019043924286961555,4.38671875,2.565839
576,What building in Scotland is said to house the Holy Grail and features prominently at the end of The Da Vinci Code?,The answer is the Castle of the Holy Grail.,0, Code,6119,0,5,0.040273536225779276,0.9115473628044128,-0.07758290451841132,374.73455810546875,41.35236616749824,0.027252119034528732,0.006397247314453125,1.1383587
577,In which sitcom did Penelope Wilton play the wife of Richard Briers?,1. The Office 2. The Office 3. The Office,0,riers,17291,1,5,0.11380449663016007,1.1766300201416016,-0.050932649840705224,474.5718078613281,82.91808008641755,-0.0530506931245327,1.7021484375,1.3524026
578,Who plays the role of Bubble in Absolutely Fabulous?,The role of Bubble in Absolutely Fabulous is played by the character of Bubble,0,ulous,13540,1,5,0.0891164700926706,1.1970443725585938,-0.17690311663196212,428.6717529296875,57.75427383814914,0.016616158187389374,0.00014078617095947266,2.057899
579,"Which cockney private detective, co-created by Terry Venables, was portrayed on TV by Nicholas Ball?",The answer is Nicholas Ball.,0, Ball,12836,0,5,0.0844829401853412,0.8659442663192749,-0.05178802590829701,491.1746826171875,49.291109732010916,0.033086687326431274,9.9765625,3.6974041
580,Who in 1975 became the first black man to win a Wimbledon singles title?,The answer is: 1975 Wimbledon singles title was won by,0, title,2265,0,6,0.014907592670598147,0.9280274510383606,-0.27761234545771885,452.6756286621094,58.93467967720478,0.06724794954061508,0.7919921875,2.3497112
581,Which South African fast bowler had the nickname White Lightning,A,0, Lightning,33844,0,10,0.2227516849199663,0.9005444049835205,-0.11855365149350927,515.5418701171875,81.71559634583556,0.11455225944519043,7.80078125,2.2763124
582,"In 1953, Edmund Hillary was half of the famous pair to first do what?","The answer is ""the first ascent of Mount Everest"". So, the question",0, what,1128,0,5,0.007424178601516428,0.8375577330589294,-0.3922113152340425,522.3684692382812,98.02116436855566,0.05478363484144211,3.0625,4.899078
583,Another name for the Holy Wars between the  Christian states of Europe against the Saracens,The Holy Wars,0,ens,724,1,3,0.004765164279696714,1.075297236442566,-0.21958061715553923,475.819580078125,74.29976981029317,-0.03943107649683952,0.046966552734375,3.1306567
584,1986 film starring Goldie Hawn as a High School football coach.,"The film is ""The High School Football Coach"" (1986",0, coach,7247,0,6,0.047697714827295706,0.8556206822395325,-0.38398039210975865,482.4134826660156,84.75601976394577,0.10500779747962952,0.3759765625,2.6280787
585,"Who was the 16th president of the U.S.A.,assasinated in 1865","The 16th president of the United States, assassinated in",1,5,20,1,1,0.00013163437236731254,0.8250285983085632,-0.7249429368463605,555.3228149414062,111.59904578425464,0.007600194774568081,1.5048828125,3.2212768
586,"Which Italian explorer had ships named Nina, Pinta and Santa Maria?",A) A) Giovanni Battista da Rimini,0, Maria,23016,0,6,0.15148483572030327,0.8167685270309448,-0.3238518238946866,418.85986328125,67.31760397516504,0.07595895230770111,0.71728515625,1.0353864
587,Who had chart hits which included Annie`s Song and Rocky Mountain High?,The answer is the band that had chart hits which included Annie's Song and,0, High,5124,0,5,0.03372472620050548,0.8285921812057495,0.009753174462664216,490.1999816894531,82.65896041630059,0.07229102402925491,1.0595703125,3.2145412
588,"Which cartoon series featured the characters Lion-o, Cheetera, Tygra and Snarf/",The answer is: The answer is: The answer is: The answer is,0,arf,59226,1,3,0.38980886689132266,1.0708473920822144,0.19394484753648156,351.10662841796875,13.610259313479506,0.01631385087966919,6.9921875,2.638772
589,"Who was the leader of the gang whose members included Benny the Ball ,Brain and Choo Choo?",The answer is Benny the Ball.,0,oo,2624,1,2,0.017270429654591406,0.9681941866874695,-0.1854701044661855,517.4188842773438,99.61593050469453,0.004297971725463867,0.00981903076171875,1.7327282
590,Which famous resident resides at Highgrove House?,A,0, House,4678,0,6,0.030789279696714408,0.8988423943519592,-0.03923687719300828,493.96771240234375,80.2645253040682,0.05890906602144241,2.802734375,2.1345456
591,What is the currency of India?,"India is a country in South Asia, and its currency is the Indian ru",0, India,6747,0,6,0.04440685551811289,0.8621283769607544,0.024757123508354795,440.6621398925781,81.59416298845224,0.052753932774066925,7.08984375,0.9342833
592,How many avenues radiate from the Arc de Triomphe?,12,1,he,383,1,2,0.0025207982308340354,1.0188757181167603,0.04937414725753264,424.6630554199219,50.61676064313484,-0.0019967174157500267,0.40625,0.7906762
593,In which country is Dubrovnik?,The answer is in the country of Croatia.,1,nik,21490,1,3,0.14144113310867734,1.0642412900924683,-0.2676896755489029,412.17218017578125,35.36090581770386,0.019332589581608772,0.0221405029296875,2.2526264
594,"The Dakar Rally (previously known as the Paris Dakar rally) is an annual event, but of which country is Dakar the capital city?","The Dakar Rally is an annual event, but of which country is Dak",0, city,3283,0,5,0.021607782224094357,0.872307300567627,-0.08792342468053782,512.79638671875,125.47194069789634,0.056183889508247375,1.546875,2.3463535
595,The Miller Brewing Company got its start in what U.S. city?,A. Chicago,0, city,3283,0,5,0.021607782224094357,0.872307300567627,-0.08792342468053782,433.5019836425781,103.65113467681638,0.06124443560838699,1.6982421875,1.2151952
596,Who did Simple Simon meet on his way to the fair?,Simple Simon met his mother and his father on his way to the fair.,0, fair,6624,0,5,0.04359730412805392,0.9216136932373047,-0.037297415258652045,395.42529296875,29.5145517949869,0.0759940817952156,8.0546875,3.7429686
597,Which cartoon strip character first appeared in The Beano in 1951?,The answer is: The answer is: The answer is: The answer is,0,1,16,1,1,0.00010530749789385004,0.8519878387451172,-0.541855976650587,522.323974609375,95.57474640644118,0.020894881337881088,2.59765625,1.997455
598,"The Asian Tsunami or Boxing day tsunami that hit Thailand, Indonesia and many other countries happened in what year?",2004,1, year,1042,0,5,0.006858150800336984,0.9356582164764404,-0.3221395324703624,501.4389953613281,131.2507724447116,0.02164742350578308,0.218994140625,0.57016575
599,"Following that year's April Budget, Alderman Sir Cuthbert Ackroyd, who later became Lord Mayor of London, bought the first what on 1 November 1956?",The answer is: \boxed{The first private railway line in the United,0,6,21,1,1,0.00013821609098567817,0.8235588073730469,-0.8624455781811489,507.3233642578125,106.08620789981168,0.01392444595694542,2.447265625,2.496058
600,"Produced between 1970 and 1974, what is a Bond Bug?",The Bond Bug is a type of insect that is known for its ability to,0, Bug,30501,0,4,0.20074899957877002,0.8414512872695923,0.29282978501786383,536.2384033203125,138.18386894192236,0.08885075151920319,13.9921875,1.6600935
601,What was Jacques Cousteau's mobile oceonagraphic laboratory.,"The mobile oceonagraphic laboratory was the Cousteau Laboratory,",0, laboratory,26594,0,11,0.1750342249368155,0.8510063290596008,0.07910808413001869,484.61492919921875,103.67257371746372,0.0919504389166832,8.7421875,2.9406514
602,What is the name of the helicopter used to transport the President of the United States,The answer is the F-15.,0, States,4180,0,7,0.027511583824768322,0.9843542575836182,-0.106940932046657,430.01751708984375,60.34346422553926,0.033936187624931335,0.03790283203125,1.050757
603,Which queen consort of England is associated with Hever Castle in Kent?,"The answer is: Hever Castle, located in Kent, England, was",0, Kent,17734,0,5,0.11672019797809605,0.8800219297409058,-0.11475334487565059,398.3367614746094,82.92090033999382,0.062175203114748,7.10546875,3.3321512
604,What was the capital of the United States between 1785 and 1790??,"Washington, D.C.",0,0,15,1,1,9.872577927548442e-05,0.8201581835746765,-0.7609718396778504,467.249267578125,91.1784569358794,0.029715348035097122,0.7783203125,2.073567
605,Which country does the drink Cinzano come from?,The drink Cinzano comes from the country of Italy.,1, from,504,0,5,0.003317186183656276,0.8299858570098877,-0.78626177121274,492.785400390625,142.92643928331222,0.039420630782842636,0.01515960693359375,2.7865593
606,Which fictional girls' boarding school was created by the cartoonist Ronald Searle,"The answer is: The fictional girls' boarding school is called ""The School",0,le,273,1,2,0.0017968091828138163,1.00899338722229,-0.09560105233497351,513.5371704101562,92.09134713715913,-0.014615544117987156,0.080810546875,2.2085896
607,Who played the character Mr Chips in the 2002 TV adaptation of Goodbye Mr Chips,The character Mr Chips in the 2002 TV adaptation of Good,0, Chips,86668,0,6,0.5704243892165122,0.9525415301322937,0.03824974728578123,469.1214599609375,116.66596105559715,0.027098853141069412,0.11614990234375,1.1934233
608,Rarely is the question asked: Is our children learning?,"Yes, our children are learning.",0, learning,6832,0,9,0.04496630160067397,0.9112189412117004,-0.20256815136719908,592.3396606445312,134.36538137503848,0.041645266115665436,8.0078125,3.8571348
609,"Are you going to come quietly, or do I have to use earplugs?",I'm not going to come quietly. I'm going to use earpl,0,ugs,13299,1,3,0.08753027590564448,1.098509430885315,-0.29025092633970306,514.8651733398438,126.00011606629576,-0.008353035897016525,0.002231597900390625,4.1162443
610,Which shipping forecast area is directly north of German Bight?,A) Bahr Amt,0,ight,491,1,4,0.0032316238416175234,1.097904920578003,0.12416199565151054,527.2041015625,115.38203942038338,0.013846051879227161,4.01953125,2.456999
611,By what name did Samuel Langhorne Clemens publish his novels under?,"The answer is ""Clyde"" and the reasoning is that Clemens",0, under,1212,0,6,0.00797704296545914,0.9165692329406738,-0.29133862093942264,475.8515625,81.48504748790822,0.0784960463643074,5.37109375,1.7522798
612,Who wrote the novel Rasselas in a single week in 1759 to pay for his mother's funeral?,The novel Rasselas was written by the author who wrote it in a,0, funeral,30979,0,8,0.2038950610783488,0.9092501401901245,0.023009380681449976,434.659423828125,71.10314858852452,0.10949362814426422,1.8564453125,1.1714002
613,Who painted Girl with a Pearl Earring?,"The painting ""Girl with a Pearl Earring"" was painted by the French",0,arring,19859,1,6,0.130706350042123,1.1115745306015015,0.043252883983191825,507.8397216796875,98.55521146086996,0.05604836717247963,0.09686279296875,2.7906814
614,What is 1009 when expressed as Roman Numerals?,CCLXIX,0,als,1127,1,3,0.007417596882898062,1.1073395013809204,0.015418962329842412,520.6837768554688,128.93857791864698,-0.039427321404218674,1.609325408935547e-05,2.66415
615,Who had hits with Go Now and Nights in White Satin?,The answer is 1980s,0,in,258,1,2,0.0016980834035383318,0.9647672176361084,-0.43535232234912113,560.4705810546875,107.1695877432955,0.009109709411859512,2.884765625,3.5341504
616,Which statesman was known as the Iron Chancellor?,The Iron Chancellor is a term used to refer to the leader of the UK,1, Chancellor,46963,0,11,0.30909725147430495,1.0005929470062256,0.2000251684365888,376.9769287109375,52.16495804559637,0.1258031576871872,2.83984375,1.7804469
617,What was left in Pandora's Box after all the evil escaped?,"The answer is that after all the evil escaped, Pandora's Box was left",0, escaped,27783,0,8,0.18285988837405223,0.9143122434616089,-0.013870664938790522,490.38653564453125,97.70249372559176,0.06783976405858994,12.9375,3.6834867
618,What type of bird was the first released by Noah?,"The first bird released by Noah was a type of bird known as the """,0, Noah,41984,0,5,0.2763268744734625,0.8526058793067932,0.22951045277329962,414.0467529296875,71.3824657270723,0.09488873183727264,8.65625,1.6793835
619,What is the state capital of Florida?,1000,0, Florida,9589,0,8,0.063112099831508,0.781961977481842,-0.033018858524665795,409.2197570800781,85.36995650478582,0.09675358235836029,7.92578125,4.242032
620,Who was sacked as the Beatles' drummer and replaced by Ringo Starr?,The answer is Ringo Starr.,0, Starr,75022,0,6,0.4937736941870261,1.0337390899658203,-0.029039554383696764,423.2748107910156,79.93457885127556,0.07642331719398499,0.0687255859375,2.5818822
621,In which is Shakespeare's plays are the title character's last words the rest is silence?,"The answer is the last words of the title character in the play ""Ham",0, silence,21162,0,8,0.13928232940185342,0.9481759071350098,-0.030450572797115605,469.09503173828125,149.10917371557704,0.08851195126771927,8.5078125,4.409585
622,"Tsar Nicholas I abidacated in 1917, who was the other monarch to abdicate during this period?",The other monarch to abdicate during this period was Tsar Nicholas II,0, period,4168,0,7,0.027432603201347935,0.9590963125228882,-0.3088046579696262,538.9608154296875,151.6462296163253,0.011655734851956367,1.2802734375,3.765354
623,"Which Roman Emperor was allegedy killed by his wife, Aggripina, in AD54?",A,0,4,19,1,1,0.0001250526537489469,0.8273023366928101,-0.7987214450876956,739.6893920898438,143.6991060661046,0.08175268769264221,1.9814453125,3.3215625
624,Whose last words were Et Tu Brute according to Shakespeare?,"The last words of Et Tu Brute were ""Et Tu Brute""",0, Shakespeare,41382,0,12,0.2723646798652064,0.827953040599823,-0.04974237096479106,406.1645202636719,42.45545640301037,0.09248805791139603,7.421875,3.932856
625,Mel Gibson (1990) and Kenneth Branagh (1996) have both played which character in movies?,The answer is that both Mel Gibson and Kenneth Branagh have played the character,0, movies,9508,0,7,0.06257898062342039,0.8563721179962158,-0.02712768471644811,437.2066345214844,47.35744406819992,0.09488581866025925,7.0,1.1052835
626,"The original United Artists film studio was founded in 1919 by D.W. Griffith, Mary Pickford, Douglas Fairbanks and who else?",The original United Artists film studio was founded in 1919 by,0, else,770,0,5,0.005067923336141533,1.0147582292556763,-0.5216300673900682,454.8058166503906,122.39662255351526,0.014952384866774082,0.6162109375,1.8017528
627,Which Holiday movie favourite featured a character called Kevin McCallister?,A) The Dark Knight,0,ister,1571,1,5,0.010339879949452402,1.1444929838180542,-0.14662043563848703,507.3152160644531,114.00502365456218,-0.025546925142407417,3.2265625,1.8139337
628,Who was the author of Pygmalion'?,"The author of ""Pygmalion"" is Sir Arthur Conan Doyle.",0,ion,290,1,3,0.001908698399326032,1.0657169818878174,-0.05980788965867978,457.54022216796875,73.98547821689337,0.005768019240349531,0.003192901611328125,1.6733258
629,"Who was the third President of the USA, following on from George Washington and John Adams was also famed for his numerous inventions?","The third President of the USA, following on from George Washington and John Adams",0, inventions,84049,0,11,0.5531868681550126,0.893515944480896,0.09113047594089574,441.9169921875,114.63959770425356,0.11485238373279572,3.2734375,2.4653225
630,What is the minimum age of someone running for the office of President of the United States?,The minimum age of someone running for the office of President of the United States,0, States,4180,0,7,0.027511583824768322,0.9843542575836182,-0.106940932046657,443.85968017578125,86.56995629835203,0.0075408341363072395,0.05108642578125,1.4457983
631,England won the 1966 World Cup beating Germany 4-2. Hurst scored 3 of England's goals who scored the other?,1,0, other,1008,0,6,0.006634372367312552,0.9307772517204285,-0.4967161474808215,589.3995361328125,79.77680242379886,0.018458301201462746,5.80078125,1.0488193
